id,fdgrp_id,data_src_id,long_desc,shrt_desc,comm_name,manufacturer,ref_desc,refuse,sci_name
19214,1900,1,"Rennin, vanilla, dry mix, prepared with 2% milk","RENNIN,VANILLA,DRY MIX,PREP W/ 2% MILK",,,,0,
19216,1900,1,"Candies, praline, prepared-from-recipe","CANDIES,PRALINE,PREPARED-FROM-RECIPE",,,,0,
19217,1900,1,"Frozen novelties, ice type, fruit, no sugar added","FROZEN NOVELTIES,ICE TYPE,FRUIT,NO SUGAR ADDED",,,,0,
19218,1900,1,"Puddings, tapioca, ready-to-eat","PUDDINGS,TAPIOCA,RTE",,,,0,
19219,1900,1,"Puddings, coconut cream, dry mix, regular, prepared with 2% milk","PUDDINGS,COCNT CRM,DRY MIX,REG,PREP W/ 2% MILK",,,,0,
19220,1900,1,"Desserts, rennin, chocolate, dry mix","DESSERTS,RENNIN,CHOC,DRY MIX",,,,0,
19221,1900,1,"Rennin, chocolate, dry mix, prepared with whole milk","RENNIN,CHOC,DRY MIX,PREP W/ WHL MILK",,,,0,
19222,1900,1,"Desserts, rennin, vanilla, dry mix","DESSERTS,RENNIN,VANILLA,DRY MIX",,,,0,
19223,1900,1,"Rennin, vanilla, dry mix, prepared with whole milk","RENNIN,VANILLA,DRY MIX,PREP W/ WHL MILK",,,,0,
19225,1900,1,"Desserts, rennin, tablets, unsweetened","DESSERTS,RENNIN,TABLETS,UNSWTND",,,,0,
19226,1900,1,"Frostings, chocolate, creamy, ready-to-eat","FROSTINGS,CHOC,CREAMY,RTE",,,,0,
19227,1900,1,"Frostings, coconut-nut, ready-to-eat","FROSTINGS,COCONUT-NUT,RTE",,,,0,
19228,1900,1,"Frostings, cream cheese-flavor, ready-to-eat","FROSTINGS,CRM CHEESE-FLAVOR,RTE",,,,0,
19230,1900,1,"Frostings, vanilla, creamy, ready-to-eat","FROSTINGS,VANILLA,CREAMY,RTE",,,,0,
19231,1900,1,"Flan, caramel custard, dry mix, prepared with 2% milk","FLAN,CARAMEL CUSTARD,DRY MIX,PREP W/ 2% MILK",,,,0,
19232,1900,1,"Flan, caramel custard, dry mix, prepared with whole milk","FLAN,CARAMEL CUSTARD,DRY MIX,PREP W/ WHL MILK",,,,0,
19233,1900,1,"Puddings, vanilla, ready-to-eat, fat free","PUDDINGS,VANILLA,RTE,FAT FREE",,,,0,
19234,1900,1,"Puddings, tapioca, ready-to-eat, fat free","PUDDINGS,TAPIOCA,RTE,FAT FREE",,,,0,
19235,1900,1,"Puddings, chocolate, ready-to-eat, fat free","PUDDINGS,CHOC,RTE,FAT FREE",,,,0,
19236,1900,1,"Candies, HERSHEY'S MILK CHOCOLATE WITH ALMOND BITES","CANDIES,HERSHEY'S MILK CHOC W/ ALMOND BITES",,Hershey Food Corp.,,0,
19238,1900,1,"Candies, REESE'S BITES","CANDIES,REESE'S BITES",,Hershey Food Corp.,,0,
19239,1900,1,"Candies, REESE'S NUTRAGEOUS Candy Bar","CANDIES,REESE'S NUTRAGEOUS CANDY BAR",,Hershey Food Corp.,,0,
19240,1900,1,"Frostings, chocolate, creamy, dry mix","FROSTINGS,CHOC,CREAMY,DRY MIX",,,,0,
19241,1900,1,"Frostings, chocolate, creamy, dry mix, prepared with butter","FROSTINGS,CHOC,CREAMY,DRY MIX,PREP W/ BUTTER",,,,0,
19243,1900,1,"Candies, HEATH BITES","CANDIES,HEATH BITES",,Hershey Food Corp.,,0,
19244,1900,1,"Frostings, vanilla, creamy, dry mix","FROSTINGS,VANILLA,CREAMY,DRY MIX",,,,0,
19246,1900,1,"Frostings, white, fluffy, dry mix","FROSTINGS,WHITE,FLUFFY,DRY MIX",,,,0,
19247,1900,1,"Frostings, white, fluffy, dry mix, prepared with water","FROSTINGS,WHITE,FLUFFY,DRY MIX,PREP W/H2O",,,,0,
19248,1900,1,"Candies, HERSHEY'S, ALMOND JOY BITES","CANDIES,HERSHEY'S,ALMOND JOY BITES",,Hershey Food Corp.,,0,
19333,1900,1,"Pudding, lemon, dry mix, regular, prepared with sugar, egg yolk and water","PUDDING,LEMON,DRY MIX,REG,PREP W/ SUGAR,EGG YOLK & H2O",,,,0,
19249,1900,1,"Candies, HERSHEY, REESESTICKS crispy wafers, peanut butter, milk chocolate","CANDIES,HERSHEY,REESESTICKS CRISPY WAFERS,PNUT BUT,MILK CHOC",,Hershey Food Corp.,,0,
19250,1900,1,"Candies, HERSHEY, KIT KAT BIG KAT Bar","CANDIES,HERSHEY,KIT KAT BIG KAT BAR",,Hershey Food Corp.,,0,
19252,1900,1,"Candies, REESE'S, FAST BREAK, milk chocolate peanut butter and soft nougats","CANDIES,REESE'S,FAST BREAK,MILK CHOC PNT BTR & SFT NUGTS",,Hershey Food Corp.,,0,
19254,1900,1,"Candies, MARS SNACKFOOD US, DOVE Milk Chocolate","CANDIES,MARS SNACKFOOD US,DOVE MILK CHOC",,Masterfoods USA,,0,
19255,1900,1,"Candies, MARS SNACKFOOD US, DOVE Dark Chocolate","CANDIES,MARS SNACKFOOD US,DOVE DK CHOC",,Masterfoods USA,,0,
19256,1900,1,"Candies, MARS SNACKFOOD US, MILKY WAY Caramels, milk chocolate covered","CANDIES,MARS SNACKFOOD US,MILKYWAYCARAML,MILKCHOCOV",,Masterfoods USA,,0,
19258,1900,1,"Candies, MARS SNACKFOOD US, MILKY WAY Caramels. dark chocolate covered","CANDIES,MARS SNACKFOOD US,MILKY WAY CARML. DKCHOCCOV",,Masterfoods USA,,0,
19260,1900,1,"Ice creams, vanilla, light, no sugar added","ICE CREAMS,VANILLA,LT,NO SUGAR ADDED",,,,0,
19263,1900,1,"Frozen novelties, fruit and juice bars","FROZEN NOVELTIES,FRUIT & JUC BARS",,,,0,
19265,1900,1,"Ice creams, chocolate, light, no sugar added","ICE CREAMS,CHOC,LT,NO SUGAR ADDED",,,,0,
19268,1900,1,"Candies, dark chocolate coated coffee beans","CANDIES,DK CHOC COATD COFFEE BNS",,,,0,
19269,2500,1,"Snacks, GENERAL MILLS, BETTY CROCKER Fruit Roll Ups, berry flavored, with vitamin C","SNACKS,GENERAL MILLS,BETTY CROCKER FRT RL UPS,BRY FLV,W/VT C",,,,0,
19270,1900,1,"Ice creams, chocolate","ICE CREAMS,CHOC",,,,0,
19271,1900,1,"Ice creams, strawberry","ICE CREAMS,STRAWBERRY",,,,0,
19272,2500,1,"Snacks, FARLEY CANDY, FARLEY Fruit Snacks, with vitamins A, C, and E","SNACKS,FARLEY CANDY,FARLEY FRUIT SNACKS,W/VITAMINS A,C,&E",,,,0,
19273,2500,1,"Snacks, SUNKIST, SUNKIST Fruit Roll, strawberry, with vitamins A, C, and E","SNACKS,SUNKIST,SUNKIST FRUIT ROLL,STRAWBERRY,W/VITMNS A,C,&E",,,,0,
19274,2500,1,"Snacks, fruit leather, pieces, with vitamin C","SNACKS,FRUIT LEATHER,PIECES,W/VIT C",,,,0,
19279,1900,1,"Candies, milk chocolate coated coffee beans","CANDIES,MILK CHOC COATD COFFEE BNS",,,,0,
19280,1900,1,"Frozen novelties, ice type, lime","FROZEN NOVELTIES,ICE TYPE,LIME",,,,0,
19281,1900,1,"Frozen novelties, ice type, italian, restaurant-prepared","FROZEN NOVELTIES,ICE TYPE,ITALIAN,REST-PREP",,,,0,
19283,1900,1,"Frozen novelties, ice type, pop","FROZEN NOVELTIES,ICE TYPE,POP",,,,0,
19292,1900,1,"Candies, MARS SNACKFOOD US, M&M's Crispy Chocolate Candies","CANDIES,MARS SNACKFOOD US,M&M'S CRISPY CHOC CANDIES",,Masterfoods USA,,0,
19293,1900,1,"Frozen yogurts, vanilla, soft-serve","FROZEN YOGURTS,VANILLA,SOFT-SERVE",,,,0,
19294,1900,1,"Fruit butters, apple","FRUIT BUTTERS,APPLE",,,,0,
19295,1900,1,"Candies, MARS SNACKFOOD US, SNICKERS MUNCH bar","CANDIES,MARS SNACKFOOD US,SNICKERS MUNCH BAR",,Masterfoods USA,,0,
19296,1900,1,Honey,HONEY,,,,0,
19297,1900,1,Jams and preserves,JAMS AND PRESERVES,,,,0,
19300,1900,1,Jellies,JELLIES,,,,0,
19301,1900,1,"Candies, fudge, chocolate marshmallow, with nuts, prepared-by-recipe","CANDIES,FUDGE,CHOC MARSHMLLW,W/ NUTS,PREPARED-BY-RECIPE",,,,0,
19302,1900,1,"Candies, MARS SNACKFOOD US, SNICKERS Almond bar","CANDIES,MARS SNACKFOOD US,SNICKERS ALMOND BAR",,Masterfoods USA,,0,
19303,1900,1,"Marmalade, orange","MARMALADE,ORANGE",,,,0,
19304,1900,1,Molasses,MOLASSES,,,,0,
19306,1900,1,"Candies, MARS SNACKFOOD US, POP'ABLES SNICKERS Brand Bite Size Candies","CANDIES,MARS SNACKFOOD US,POP SNICKERS BITE SIZE CANDIES",,Masterfoods USA,,0,
19307,1900,1,"Candies, MARS SNACKFOOD US, POP'ABLES MILKY WAY Brand Bite Size Candies","CANDIES,MARS SNACKFOOD US,POP MILKY WAY BITE SIZE",,Masterfoods USA,,0,
19308,1900,1,"Candies, MARS SNACKFOOD US, POP'ABLES 3 MUSKETEERS Brand Bite Size Candies","CANDIES,MARS SNACK US,POP'ABLES 3 MUSKETEERS BITE SIZE",,Masterfoods USA,,0,
19309,1900,1,"Candies, MARS SNACKFOOD US, STARBURST Fruit Chews, Fruit and Creme","CANDIES,MARS SNACK US,STARBURST FRUIT CHEWS,FRT&CREM",,Masterfoods USA,,0,
19310,1900,1,"Pectin, unsweetened, dry mix","PECTIN,UNSWTND,DRY MIX",,,,0,
19312,1900,1,"Pie fillings, apple, canned","PIE FILLINGS,APPL,CND",,,,0,
19313,1900,1,"Candies, MARS SNACKFOOD US, STARBURST Fruit Chews, Tropical fruits","CANDIES,MARS SNACKFOOD US,STARBURST FRUIT CHEWS,TROP",,Masterfoods USA,,0,
19314,1900,1,"Pie fillings, canned, cherry","PIE FILLINGS,CND,CHERRY",,,,0,
19315,1900,1,"Candies, MARS SNACKFOOD US, STARBURST Sour Fruit Chews","CANDIES,MARS SNACKFOOD US,STARBURST SOUR FRUIT CHEWS",,Masterfoods USA,,0,
19318,1900,1,"Puddings, banana, dry mix, instant","PUDDINGS,BANANA,DRY MIX,INST",,,,0,
19319,1900,1,"Puddings, banana, dry mix, instant, prepared with whole milk","PUDDINGS,BANANA,DRY MIX,INST,PREP W/ WHL MILK",,,,0,
19320,1900,1,"Puddings, banana, dry mix, regular","PUDDINGS,BANANA,DRY MIX,REG",,,,0,
19321,1900,1,"Puddings, banana, dry mix, regular, prepared with whole milk","PUDDINGS,BANANA,DRY MIX,REG,PREP W/ WHL MILK",,,,0,
19322,1900,1,"Puddings, coconut cream, dry mix, instant","DESSERTS,PUDD,COCNT CRM,DRY MIX,INST",,,,0,
19323,1900,1,"Puddings, coconut cream, dry mix, instant, prepared with whole milk","PUDDINGS,COCNT CRM,DRY MIX,INST,PREP W/ WHL MILK",,,,0,
19324,1900,1,"Puddings, coconut cream, dry mix, regular","PUDDINGS,COCNT CRM,DRY MIX,REG",,,,0,
19325,1900,1,"Puddings, coconut cream, dry mix, regular, prepared with whole milk","PUDDINGS,COCNT CRM,DRY MIX,REG,PREP W/ WHL MILK",,,,0,
19326,1900,1,"Candies, MARS SNACKFOOD US, COCOAVIA Chocolate Bar","CANDIES,MARS SNACKFOOD US,COCOAVIA CHOC BAR",,Masterfoods USA,,0,
19327,1900,1,"Candies, MARS SNACKFOOD US, COCOAVIA Blueberry and Almond Chocolate Bar","CANDIES,MARS SNACK US,COCOAVIA BLUEBERRY & ALMOND CHOC BAR",,Masterfoods USA,,0,
19328,1900,1,"Candies, MARS SNACKFOOD US, COCOAVIA Crispy Chocolate Bar","CANDIES,MARS SNACKFOOD US,COCOAVIA CRISPY CHOC BAR",,Masterfoods USA,,0,
19330,1900,1,"Puddings, lemon, dry mix, instant","PUDDINGS,LEMON,DRY MIX,INST",,,,0,
19331,1900,1,"Puddings, lemon, dry mix, instant, prepared with whole milk","PUDDINGS,LEMON,DRY MIX,INST,PREP W/ WHL MILK",,,,0,
19332,1900,1,"Puddings, lemon, dry mix, regular","PUDDINGS,LEMON,DRY MIX,REG",,,,0,
19337,1900,1,"Sweeteners, tabletop, aspartame, EQUAL, packets","SWEETENERS,TABLETOP,ASPRT,EQ,PACKETS",,Merisant Company,,0,
19340,1900,1,"Sugars, maple","SUGARS,MAPLE",,,,0,
19345,1900,1,"Syrups, chocolate, HERSHEY'S Genuine Chocolate Flavored Lite Syrup","SYRUPS,CHOC,HERSHEY'S GENUINE CHOC FLAV LITE SYRUP",,Hershey Food Corp.,,0,
19348,1900,1,"Syrups, chocolate, fudge-type","SYRUPS,CHOC,FUDGE-TYPE",,,,0,
19349,1900,1,"Syrups, corn, dark","SYRUPS,CORN,DK",,,,0,
19350,1900,1,"Syrups, corn, light","SYRUPS,CORN,LT",,,,0,
19351,1900,1,"Syrups, corn, high-fructose","SYRUPS,CORN,HIGH-FRUCTOSE",,,,0,
19352,1900,1,"Syrups, malt","SYRUPS,MALT",,,,0,
19353,1900,1,"Syrups, maple","SYRUPS,MAPLE",,,,0,
19355,1900,1,"Syrups, sorghum","SYRUPS,SORGHUM",,,,0,
19359,1900,1,"Candies, MARS SNACKFOOD US, SNICKERS CRUNCHER","CANDIES,MARS SNACKFOOD US,SNICKERS CRUNCHER",,Masterfoods USA,,0,
19360,1900,1,"Syrups, table blends, pancake, with 2% maple","SYRUPS,TABLE BLENDS,PANCAKE,W/2% MAPLE",,,,0,
19362,1900,1,"Syrups, table blends, corn, refiner, and sugar","SYRUPS,TABLE BLENDS,CORN,REFINER,&SUGAR",,,,0,
19363,1900,1,"Candies, MARS SNACKFOOD US, SKITTLES Wild Berry Bite Size Candies","CANDIES,MARS SNACKFOOD US,SKITTLES WILD BERRY BITE SIZE",,Masterfoods USA,,0,
19364,1900,1,"Toppings, butterscotch or caramel","TOPPINGS,BUTTERSCOTCH OR CARAMEL",,,,0,
19365,1900,1,"Toppings, marshmallow cream","TOPPINGS,MARSHMLLW CRM",,,,0,
19366,1900,1,"Toppings, pineapple","TOPPINGS,PINEAPPLE",,,,0,
19367,1900,1,"Toppings, nuts in syrup","TOPPINGS,NUTS IN SYRUP",,,,0,
19368,1900,1,"Candies, MARS SNACKFOOD US, SKITTLES Tropical Bite Size Candies","CANDIES,MARS SNACKFOOD US,SKITTLES TROPICAL BITE SIZE CAND",,Masterfoods USA,,0,
19369,1900,1,"Candies, MARS SNACKFOOD US, SKITTLES Sours Original","CANDIES,MARS SNACKFOOD US,SKITTLES SOURS ORIGINAL",,Masterfoods USA,,0,
19370,1900,1,"Candies, MARS SNACKFOOD US, SKITTLES Original Bite Size Candies","CANDIES,MARS SNACKFOOD US,SKITTLES ORIGINAL BITE SIZE CAND",,Masterfoods USA,,0,
19371,1900,1,"Frostings, vanilla, creamy, dry mix, prepared with margarine","FROSTINGS,VANILLA,CREAMY,DRY MIX,PREP W/ MARGARINE",,,,0,
19372,1900,1,"Frostings, chocolate, creamy, dry mix, prepared with margarine","FROSTINGS,CHOC,CREAMY,DRY MIX,PREP W/ MARGARINE",,,,0,
19375,1900,1,"Frostings, glaze, prepared-from-recipe","FROSTINGS,GLAZE,PREPARED-FROM-RECIPE",,,,0,
19379,1900,1,"Candies, fudge, chocolate marshmallow, prepared-from-recipe","CANDIES,FUDGE,CHOC MARSHMLLW,PREPARED-FROM-RECIPE",,,,0,
19382,1900,1,"Candies, taffy, prepared-from-recipe","CANDIES,TAFFY,PREPARED-FROM-RECIPE",,,,0,
19383,1900,1,"Candies, toffee, prepared-from-recipe","CANDIES,TOFFEE,PREPARED-FROM-RECIPE",,,,0,
19384,1900,1,"Candies, divinity, prepared-from-recipe","CANDIES,DIVINITY,PREPARED-FROM-RECIPE",,,,0,
19387,1900,1,"Frozen novelties, ice type, pineapple-coconut","FROZEN NOVELTIES,ICE TYPE,PINEAPPLE-COCONUT",,,,0,
19393,1900,1,"Frozen yogurts, chocolate, soft-serve","FROZEN YOGURTS,CHOC,SOFT-SERVE",,,,0,
19400,2500,1,"Snacks, banana chips",BANANA CHIPS,,,,0,
19401,2500,1,"Snacks, cornnuts, barbecue-flavor","CORNNUTS,BARBECUE-FLAVOR",,,,0,
19403,2500,1,"Snacks, crisped rice bar, almond","CRISPED RICE BAR,ALMOND",,,,0,
19404,2500,1,"Snacks, granola bars, soft, uncoated, chocolate chip","GRANOLA BARS,SOFT,UNCOATED,CHOC CHIP",,,,0,
19405,2500,1,"Snacks, granola bars, soft, uncoated, chocolate chip, graham and marshmallow","GRANOLA BARS,SOFT,UNCOATED,CHOC CHIP,GRAHAM&MARSHMLLW",,,,0,
19406,2500,1,"Snacks, granola bars, soft, uncoated, nut and raisin","GRANOLA BARS,SOFT,UNCOATED,NUT&RAISIN",,,,0,
19407,2500,1,"Snacks, beef sticks, smoked","SNACKS,BF STKS,SMOKED",,,,0,
19409,1900,1,"Frostings, glaze, chocolate, prepared-from-recipe, with butter, NFSMI Recipe No. C-32","FROSTING,GLAZ,CHC,PREP-FRM-RCIP,W/ BUTR,NFSMI RECIP NO. C-32",,,,0,
19410,2500,1,"Snack, potato chips, made from dried potatoes, plain","POTATO CHIPS,MADE FROM DRIED POTATOES,PLN",,,,0,
19411,2500,1,"Snacks, potato chips, plain, salted","POTATO CHIPS,PLAIN,SALTED",,,,0,
19412,2500,1,"Snacks, potato chips, made from dried potatoes, cheese-flavor","POTATO CHIPS,MADE FROM DRIED POTATOES,CHEESE-FLAVOR",,,,0,
19413,2500,1,"Snacks, rice cakes, brown rice, corn","SNACKS,RICE CAKES,BROWN RICE,CORN",,,,0,
19414,2500,1,"Snacks, rice cakes, brown rice, multigrain","RICE CAKES,BROWN RICE,MULTIGRAIN",,,,0,
19415,2500,1,"Snacks, potato sticks","SNACKS,POTATO STKS",,,,0,
19416,2500,1,"Snacks, rice cakes, brown rice, rye","RICE CAKES,BROWN RICE,RYE",,,,0,
19418,2500,1,"Snacks, sesame sticks, wheat-based, salted","SESAME STKS,WHEAT-BASED,SALTED",,,,0,
19419,2500,1,"Snacks, corn cakes",CORN CAKES,,,,0,
19420,2500,1,"Snacks, granola bars, hard, peanut butter","GRANOLA BARS,HARD,PNUT BUTTER",,,,0,
19421,2500,1,"Snacks, potato chips, cheese-flavor","POTATO CHIPS,CHEESE-FLAVOR",,,,0,
19422,2500,1,"Snacks, potato chips, reduced fat","SNACKS,POTATO CHIPS,RED FAT",,,,0,
19423,2500,1,"Snacks, potato chips, fat-free, made with olestra","SNACKS,POTATO CHIPS,FAT-FREE,MADE W/OLESTRA",,,,0,
19424,2500,1,"Snacks, tortilla chips, nacho-flavor, reduced fat","SNACKS,TORTILLA CHIPS,NACHO-FLAVOR,RED FAT",,,,0,
19433,2500,1,"Tortilla chips, low fat, baked without fat","TORTILLA CHIPS,LOFAT,BKD WO/FAT",,,,0,
19434,2500,1,"Cheese puffs and twists, corn based, baked, low fat","CHEESE PUFFS & TWISTS,CORN BSD,BKD,LOFAT",,,,0,
19435,2500,1,"Snacks, granola bar, fruit-filled, nonfat","SNACKS,GRANOLA BAR,FRUIT-FILLED,NONFAT",,,,0,
19436,2500,1,"Popcorn, sugar syrup/caramel, fat-free","POPCORN,SUGAR SYRUP/CARAMEL,FAT-FREE",,,,0,
19437,2500,1,"Snacks, potato chips, fat free, salted","POTATO CHIPS,FAT FREE,SALTED",,,,0,
19438,2500,1,"Snacks, KELLOGG, KELLOGG'S RICE KRISPIES TREATS Squares","SNACKS,KELLOGG,KELLOGG'S RICE KRISPIES TREATS SQUARES",,,,0,
19439,2500,1,"Snacks, KELLOGG, KELLOGG'S Low Fat Granola Bar, Crunchy Almond/Brown Sugar","SNACKS,KELLOGG'S LOFAT GRANOLA BAR,CRUNCHY ALMD/BRN SUGAR",,,,0,
19440,2500,1,"Snacks, M&M MARS, KUDOS Whole Grain Bar, chocolate chip","SNACKS,M&M MARS,KUDOS WHL GRAIN BARS,CHOC CHIP",,,,0,
19441,2500,1,"Snacks, KELLOGG, KELLOGG'S, NUTRI-GRAIN Cereal Bars, fruit","SNACKS,KELLOGG,KELLOGG'S,NUTRI-GRAIN CRL BARS,FRUIT",,"Kellogg, Co.",,0,
19444,2500,1,"Snacks, tortilla chips, low fat, made with olestra, nacho cheese","SNACKS,TORTILLA CHIPS,LOFAT,MADE W/OLESTRA,NACHO CHS",,,,0,
19445,2500,1,"Snacks, potato chips, made from dried potatoes, fat-free, made with olestra","SNACKS,POTATO CHIPS,FRM DRIED POTATOES,FAT-FREE,W/ OLESTRA",,,,0,
19524,2500,1,"Snacks, taro chips",TARO CHIPS,,,,0,
19701,1900,1,"Candies, semisweet chocolate, made with butter","CANDIES,SEMISWEET CHOC,MADE W/BUTTER",,,,0,
19702,1900,1,"Gelatin desserts, dry mix, with added ascorbic acid, sodium-citrate and salt","GELATIN DSSRT,DRY MIX,W/ ADDED VIT C,SODIUM-CITRATE & SALT",,,,0,
19703,1900,1,"Gelatin desserts, dry mix, reduced calorie, with aspartame, added phosphorus, potassium, sodium, vitamin C","GELATIN DSSRT,DRY MIX,RED CAL,W/ ASPRT,ADDED P,K,NA,VIT C",,,,0,
19704,1900,1,"Gelatin desserts, dry mix, reduced calorie, with aspartame, no added sodium","GELATIN DSSRT,DRY MIX,RED CAL,W/ ASPRT,NO ADDED NA",,,,0,
19705,1900,1,"Puddings, banana, dry mix, instant, with added oil","PUDDINGS,BANANA,DRY MIX,INST,W/ ADDED OIL",,,,0,
19706,1900,1,"Puddings, banana, dry mix, regular, with added oil","PUDDINGS,BANANA,DRY MIX,REG,W/ ADDED OIL",,,,0,
19708,1900,1,"Puddings, lemon, dry mix, regular, with added oil, potassium, sodium","PUDDINGS,LEMON,DRY MIX,REG,W/ ADDED OIL,K,NA",,,,0,
19709,1900,1,"Puddings, tapioca, dry mix, with no added salt","PUDDINGS,TAPIOCA,DRY MIX,W/ NO ADDED SALT",,,,0,
19710,1900,1,"Puddings, vanilla, dry mix, regular, with added oil","PUDDINGS,VANILLA,DRY MIX,REG,W/ ADDED OIL",,,,0,
19719,1900,1,"Jams and preserves, apricot","JAMS&PRESERVES,APRICOT",,,,0,
19720,1900,1,"Syrups, table blends, pancake, with 2% maple, with added potassium","SYRUPS,TABLE BLENDS,PANCAKE,W/2% MAPLE,W/ K",,,,0,
19800,2500,1,"Snacks, corn cakes, very low sodium","CORN CAKES,VERY LO NA",,,,0,
19802,2500,1,"Snacks, corn-based, extruded, puffs or twists, cheese-flavor, unenriched","SNACKS,CORN-BASED,EXTRDD,PUFFS OR TWISTS,CHEESE-FLAVOR,UNENR",,,,0,
19804,2500,1,"Snacks, corn-based, extruded, chips, barbecue-flavor, made with enriched masa flour","SNACKS,CORN-BASE,EXTRUD,CHIPS,BARBECUE-FLAVOR,W/ENR MASA FLR",,,,0,
19806,2500,1,"Snacks, popcorn, air-popped (Unsalted)","SNACKS,POPCORN,AIR-POPPED (UNSALTED)",,,,0,
19807,2500,1,"Snacks, popcorn, oil-popped, white popcorn, salt added","SNACKS,POPCORN,OIL-POPPED,WHITE POPCORN,SALT ADDED",,,,0,
19809,2500,1,"Snacks, potato chips, plain, made with partially hydrogenated soybean oil, salted","POTATO CHIPS,PLN,MADE W/PART HYDR SOYBN OIL,SALTED",,,,0,
19810,2500,1,"Snacks, potato chips, plain, made with partially hydrogenated soybean oil, unsalted","POTATO CHIPS,PLN,MADE W/PART HYDR SOYBN OIL,UNSALTED",,,,0,
19811,2500,1,"Snacks, potato chips, plain, unsalted","POTATO CHIPS,PLN,UNSALTED",,,,0,
19812,2500,1,"Snacks, pretzels, hard, plain, made with unenriched flour, salted","PRETZELS,HARD,PLN,MADE W/UNENR FLR,SALTED",,,,0,
19813,2500,1,"Snacks, pretzels, hard, plain, made with unenriched flour, unsalted","PRETZELS,HARD,PLN,MADE W/UNENR FLR,UNSALTED",,,,0,
19814,2500,1,"Snacks, pretzels, hard, plain, made with enriched flour, unsalted","SNACKS,PRETZELS,HARD,PLN,MADE W/ ENR FLR,UNSALTED",,,,0,
19816,2500,1,"Snacks, rice cakes, brown rice, plain, unsalted","RICE CAKES,BROWN RICE,PLN,UNSALTED",,,,0,
19817,2500,1,"Snacks, rice cakes, brown rice, buckwheat, unsalted","RICE CAKES,BROWN RICE,BUCKWHEAT,UNSALTED",,,,0,
19818,2500,1,"Snacks, rice cakes, brown rice, multigrain, unsalted","RICE CAKES,BROWN RICE,MULTIGRAIN,UNSALTED",,,,0,
19912,1900,1,"Sweetener, syrup, agave","Sweetener, syrup, agave",,,,0,
19819,2500,1,"Snacks, rice cakes, brown rice, sesame seed, unsalted","RICE CAKES,BROWN RICE,SESAME SD,UNSALTED",,,,0,
19820,2500,1,"Snacks, sesame sticks, wheat-based, unsalted","SESAME STKS,WHEAT-BASED,UNSALTED",,,,0,
19821,2500,1,"Snacks, trail mix, regular, unsalted","TRAIL MIX,REG,UNSALTED",,,,0,
19822,2500,1,"Snacks, trail mix, regular, with chocolate chips, unsalted nuts and seeds","TRAIL MIX,REG,W/CHOC CHIPS,UNSALTED NUTS&SEEDS",,,,0,
19823,2500,1,"Potato chips, without salt, reduced fat","POTATO CHIPS,WO/SALT,RED FAT",,,,0,
19833,2500,1,"Snacks, tortilla chips, low fat, unsalted","TORTILLA CHIPS,LOFAT,UNSALTED",,,,0,
19856,1900,1,"Frozen novelties, juice type, POPSICLE SCRIBBLERS","FROZEN NOVELTIES,JUC TYPE,POPSICLE SCRIBBLERS",,Good Humor - Breyers Ice Cream,,0,
19857,2500,1,"Snacks, tortilla chips, nacho-flavor, made with enriched masa flour","SNACKS,TORTILLA CHIPS,NACHO-FLAVOR,MADE W/ENR MASA FLR",,,,0,
19858,1900,1,"Candies, sugar-coated almonds","CANDIES,SUGAR-COATED ALMONDS",,,,0,
19860,1900,1,"Cocoa, dry powder, hi-fat or breakfast, processed with alkali","COCOA,DRY PDR,HI-FAT OR BRKFST,PROC W/ALKALI",,,,0,
19866,1900,1,"Candies, soft fruit and nut squares","CANDIES,SOFT FRUIT & NUT SQUARES",,,,0,
19867,1900,1,"Ice creams, vanilla, fat free","ICE CREAMS,VANILLA,FAT FREE",,,,0,
19868,1900,1,"Sweeteners, tabletop, sucralose, SPLENDA packets","SWEETENERS,TABLETOP,SUCRALOSE,SPLENDA PACKETS",,"McNeil Nutritionals/McNeil_PPC, Inc.",,0,
19871,1900,1,"Frozen novelties, No Sugar Added, FUDGSICLE pops","FROZEN NOVELTIES,NO SUGAR ADDED,FUDGSICLE POPS",,Good Humor - Breyers Ice Cream,,0,
19873,1900,1,"Frozen novelties, ice type, sugar free, orange, cherry, and grape POPSICLE pops","FROZ NOVELTIES,ICE TYPE,SUGAR FREE,ORNGE,CHRY,& GRP POPSICLE",,Good Humor - Breyers Ice Cream,,0,
19874,1900,1,"Frozen novelties, KLONDIKE, SLIM-A-BEAR Fudge Bar, 98% fat free, no sugar added","FRZ NVL, KLONDIKE,SLIM-A-BEAR FUDG BR,98% FT FR,NO SGR ADDED",,Good Humor - Breyers Ice Cream,,0,
19875,1900,1,"Ice creams, BREYERS, All Natural Light Vanilla","ICE CREAMS,BREYERS,ALL NAT LT VANILLA",,Good Humor - Breyers Ice Cream,,0,
19876,1900,1,"Ice creams, BREYERS, All Natural Light French Vanilla","ICE CREAMS,BREYERS,ALL NAT LT FRENCH VANILLA",,Good Humor - Breyers Ice Cream,,0,
19877,1900,1,"Ice creams, BREYERS, 98% Fat Free Vanilla","ICE CREAMS,BREYERS,98% FAT FREE VANILLA",,Good Humor - Breyers Ice Cream,,0,
19878,1900,1,"Ice creams, BREYERS, All Natural Light Vanilla Chocolate Strawberry","ICE CREAMS,BREYERS,ALL NAT LT VANILLA CHOC STRAWBERRY",,Good Humor - Breyers Ice Cream,,0,
